time,distance,strafes,pre,max,height,sync,crouchjump,-forward
1669133563,280.1267,10,274.601,366,56.9,89,yes,yes
1669133566,273.5177,10,275.101,349,56.9,76,yes,yes
1669133568,278.0572,10,274.851,358,56.9,86,yes,yes
1669133575,268.2999,10,276.101,334,56.9,51,yes,yes
1669133577,260.1891,10,274.851,348,56.9,82,yes,yes
1669133579,278.5066,10,274.851,359,56.9,82,yes,yes
1669133581,277.9206,10,274.851,355,56.9,74,yes,yes
1669133583,265.0205,10,275.851,336,56.9,75,yes,yes
1669133585,274.5059,10,273.850,349,56.9,66,yes,yes
1669133588,274.2133,10,275.601,350,56.9,73,yes,yes
1669133594,269.8243,8,274.851,338,56.9,64,yes,yes
1669133596,277.1124,8,275.351,342,56.9,70,yes,yes
1669133598,278.6085,10,275.121,360,56.9,85,yes,yes
1669133600,277.9840,10,274.601,358,56.9,82,yes,yes
1669133602,279.5497,10,275.351,361,56.9,87,yes,yes
1669133604,277.9151,10,275.351,355,56.9,83,yes,yes
1669133606,277.1911,10,275.101,349,56.9,76,yes,yes
1669133608,275.9677,10,272.350,350,56.9,81,yes,yes
1669133610,277.0768,10,274.851,346,56.9,64,yes,yes
1669133612,280.5428,10,275.101,357,56.9,78,yes,yes
1669133614,266.3039,10,273.850,355,56.9,82,yes,yes
1669133616,276.0820,10,271.350,351,56.9,78,yes,yes
1669133618,277.9881,10,273.850,358,56.9,81,yes,yes
1669133620,276.5660,10,269.850,357,56.9,83,yes,yes
1669133622,280.3845,10,274.851,361,56.9,81,yes,yes
1669133625,276.0864,10,275.351,356,56.9,78,yes,yes
1669133627,279.4937,10,276.101,356,56.9,74,yes,yes
1669133629,276.1420,10,271.850,356,56.9,79,yes,yes
1669133636,266.4974,10,275.351,331,56.9,44,yes,yes
1669133638,280.5450,10,275.851,365,56.9,86,yes,yes
1669133640,275.1052,10,271.350,353,56.9,74,yes,yes
1669133642,278.5367,10,275.601,344,56.9,63,yes,yes
1669133644,279.8798,10,275.851,363,56.9,86,yes,yes
1669133646,263.4388,10,274.601,321,56.9,74,yes,yes
1669133648,266.8828,10,274.351,358,56.9,89,yes,yes
1669133650,277.9117,10,272.524,356,56.9,84,yes,yes
1669133652,277.1532,10,271.704,344,56.9,68,yes,yes
1669133654,279.5949,10,275.351,351,56.9,78,yes,yes
1669133656,281.3905,10,275.475,359,56.9,77,yes,yes
1669133658,278.3884,10,270.739,357,56.9,80,yes,yes
1669133660,279.6683,10,273.350,361,56.9,89,yes,yes
1669133662,274.3308,10,274.851,349,56.9,76,yes,yes
1669133664,256.5081,10,275.351,302,56.9,26,yes,yes
1669133682,270.2525,10,276.101,344,56.9,62,yes,yes
1669133684,271.7849,10,274.851,339,56.9,54,yes,yes
1669133686,277.2531,10,275.851,347,56.9,60,yes,yes
1669133688,269.4896,10,274.851,339,56.9,76,yes,yes
1669133690,281.3612,10,275.101,363,56.9,83,yes,yes
1669133692,278.8332,10,273.350,352,56.9,82,yes,yes
1669133694,277.9871,10,275.601,353,56.9,71,yes,yes
1669133696,274.7791,10,275.351,351,56.9,77,yes,yes
1669133698,281.6947,10,275.351,363,56.9,81,yes,yes
1669133700,282.3715,10,275.851,364,56.9,85,yes,yes
1669133702,276.4943,10,271.850,356,56.9,84,yes,yes
1669133704,278.9133,10,276.101,359,56.9,79,yes,yes
1669133706,273.5160,10,272.350,353,56.9,79,yes,yes
1669133708,257.0148,10,275.351,311,56.9,35,yes,yes
1669133718,273.2102,10,276.101,342,56.9,58,yes,yes
1669133720,275.9645,10,274.851,346,56.9,78,yes,yes
1669133722,266.9203,10,275.351,358,56.9,83,yes,yes
1669133724,279.8597,10,274.351,357,56.9,80,yes,yes
1669133726,278.9374,10,273.850,359,56.9,85,yes,yes
1669133728,274.7066,10,272.466,340,56.9,56,yes,yes
1669133730,276.5290,10,274.995,355,56.9,82,yes,yes
1669133732,270.0740,10,275.101,363,56.9,89,yes,yes
1669133734,276.5808,10,274.851,350,56.9,72,yes,yes
1669133736,277.6352,10,274.351,355,56.9,78,yes,yes
1669133738,279.3849,10,275.851,359,56.9,80,yes,yes
1669133740,277.4812,10,275.851,351,56.9,77,yes,yes
1669133742,278.6727,10,275.101,354,56.9,70,yes,yes
1669133744,272.1755,10,275.851,340,56.9,57,yes,yes
1669133746,280.4744,10,275.101,365,56.9,80,yes,yes
1669133748,279.6008,10,274.851,366,56.9,89,yes,yes
1669133758,282.9017,10,274.712,368,56.9,92,yes,yes
1669133760,274.8053,10,274.851,348,56.9,64,yes,yes
1669133762,274.3068,10,276.101,341,56.9,54,yes,yes
1669133764,261.6553,10,276.101,317,56.9,37,yes,yes
1669133766,270.7752,8,276.101,335,56.9,48,yes,yes
1669133778,271.5467,10,268.850,347,56.9,77,yes,yes
1669133779,274.6047,10,275.601,350,56.9,65,yes,yes
1669133781,273.2403,10,275.101,343,56.9,74,yes,yes
1669133783,278.6877,10,276.101,358,56.9,78,yes,yes
1669133785,279.4361,10,275.351,360,56.9,81,yes,yes
1669133787,275.1326,10,276.101,345,56.9,82,yes,yes
1669133789,276.8146,10,275.351,357,56.9,75,yes,yes
1669133793,266.2116,8,275.076,339,56.9,56,yes,yes
1669133795,272.1539,10,274.851,342,56.9,60,yes,yes
1669133800,271.4613,10,275.101,342,56.9,62,yes,yes
1669133802,275.4462,10,275.351,355,56.9,84,yes,yes
1669133804,277.9397,10,273.850,356,56.9,81,yes,yes
1669133806,277.3701,10,271.350,361,56.9,83,yes,yes
1669133808,266.1781,10,273.350,349,56.9,66,yes,yes
1669133810,280.0155,10,275.351,363,56.9,80,yes,yes
1669133812,266.9871,8,273.350,335,56.9,62,yes,yes
1669133816,278.7158,10,274.601,355,56.9,79,yes,yes
1669133818,280.4112,10,275.351,360,56.9,83,yes,yes
1669133822,273.9457,10,268.850,352,56.9,75,yes,yes
1669133824,281.0408,10,274.601,365,56.9,86,yes,yes
1669133890,270.4869,10,275.601,332,56.9,64,yes,yes
1669133892,255.3922,8,273.851,312,56.9,57,yes,yes
1669133897,265.5878,10,270.350,337,56.9,57,yes,yes
1669133899,269.8754,10,274.601,328,56.9,76,yes,yes
1669133901,274.4279,10,274.851,348,56.9,68,yes,yes
1669133903,271.2184,10,275.101,328,56.9,70,yes,yes
1669133905,274.1105,10,275.101,341,56.9,73,yes,yes
1669133907,277.2884,10,275.101,356,56.9,68,yes,yes
1669133909,277.1220,10,274.851,356,56.9,72,yes,yes
1669133911,278.6575,10,275.351,360,56.9,72,yes,yes
1669133913,277.1553,10,274.601,357,56.9,82,yes,yes
1669133915,277.9222,10,275.851,352,56.9,68,yes,yes
1669133917,280.9630,10,274.851,364,56.9,87,yes,yes
1669133919,268.7036,10,275.101,343,56.9,60,yes,yes
1669133921,279.0856,10,274.101,363,56.9,87,yes,yes
1669133925,275.9483,10,272.850,358,56.9,82,yes,yes
1669133927,278.8723,10,275.851,356,56.9,76,yes,yes
1669133929,274.5393,10,275.601,349,56.9,69,yes,yes
1669133931,279.1864,10,275.851,348,56.9,68,yes,yes
1669133933,274.2327,10,276.101,348,56.9,78,yes,yes
1669133935,269.9730,10,276.101,340,56.9,75,yes,yes
1669133937,268.9816,10,275.984,324,56.9,70,yes,yes
1669133939,258.3058,8,275.351,328,56.9,68,yes,yes
1669133942,274.6236,8,274.601,345,56.9,73,yes,yes
1669133944,275.6030,8,275.601,353,56.9,71,yes,yes
1669133951,269.6264,10,276.101,336,56.9,60,yes,yes
1669133953,266.8848,10,275.601,332,56.9,51,yes,yes
1669133955,249.9032,10,275.601,285,56.9,18,yes,yes
1669133959,277.5794,10,274.851,358,56.9,78,yes,yes
1669133961,279.8983,10,275.351,355,56.9,77,yes,yes
1669133963,263.2984,10,275.351,321,56.9,74,yes,yes
1669133976,273.2750,10,273.601,346,56.9,75,yes,yes
1669133978,275.1457,10,276.101,345,56.9,77,yes,yes
1669133980,271.5648,10,275.351,326,56.9,68,yes,yes
1669133982,267.0301,10,275.601,329,56.9,73,yes,yes
1669133984,270.9945,10,275.601,336,56.9,52,yes,yes
1669133986,274.9109,10,274.101,345,56.9,65,yes,yes
1669134012,265.4006,10,276.101,326,56.9,44,yes,yes
1669134014,275.9962,10,275.601,352,56.9,76,yes,yes
1669134016,277.0130,10,276.101,346,56.9,59,yes,yes
1669134018,276.5887,10,274.851,356,56.9,79,yes,yes
1669134020,279.0363,10,276.101,352,56.9,79,yes,yes
1669134022,264.1127,10,275.351,318,56.9,66,yes,yes
1669134024,273.7466,10,274.601,341,56.9,80,yes,yes
1669134026,264.2559,10,275.851,324,56.9,73,yes,yes
1669134029,258.6591,10,275.351,319,56.9,48,yes,yes
1669134031,277.9202,10,274.601,353,56.9,70,yes,yes
1669134033,273.4892,10,274.601,352,56.9,84,yes,yes
1669134037,278.2475,10,275.601,356,56.9,83,yes,yes
1669134039,264.6674,10,276.101,314,56.9,30,yes,yes
1669134041,264.6120,10,271.350,312,56.9,32,yes,yes
1669134043,274.8950,10,274.601,349,56.9,68,yes,yes
1669134045,270.1785,10,275.851,344,56.9,75,yes,yes
1669134047,265.8921,10,275.101,331,56.9,77,yes,yes
1669134055,279.0684,10,274.851,354,56.9,75,yes,yes
1669134067,269.7242,8,275.601,341,56.9,66,yes,yes
1669134069,270.2769,8,275.851,335,56.9,59,yes,yes
1669134072,276.8084,8,275.351,345,56.9,73,yes,yes
1669134080,268.0800,8,274.601,336,56.9,55,yes,yes
1669134082,271.4828,10,275.351,339,56.9,66,yes,yes
1669134084,269.6103,8,275.351,335,56.9,65,yes,yes
1669134091,272.5700,10,274.601,343,56.9,71,yes,yes
1669134093,278.4761,10,275.101,353,56.9,84,yes,yes
1669134095,260.4614,8,275.351,312,56.9,60,yes,yes
1669134099,264.0592,8,275.851,325,56.9,66,yes,yes
1669134109,260.2426,8,273.850,316,56.9,37,yes,yes
1669134111,268.7816,10,272.351,334,56.9,53,yes,yes
1669134113,271.9020,10,274.601,348,56.9,81,yes,yes
1669134115,260.5185,10,275.351,341,56.9,78,yes,yes
1669134117,275.5077,10,275.351,342,56.9,66,yes,yes
1669134131,273.2568,8,276.101,348,56.9,67,yes,yes
1669134133,267.8839,10,274.226,331,56.9,66,yes,yes
1669134135,269.5010,8,275.601,331,56.9,66,yes,yes
1669134137,277.1652,10,275.851,351,56.9,77,yes,yes
1669134139,277.6781,10,274.226,355,56.9,75,yes,yes
1669134141,276.2846,10,274.640,351,56.9,81,yes,yes
1669134143,276.8172,10,275.351,359,56.9,78,yes,yes
1669134146,277.6697,10,273.601,358,56.9,82,yes,yes
1669134148,259.2618,10,275.851,314,56.9,62,yes,yes
1669134157,271.1765,8,272.851,348,56.9,73,yes,yes
1669134159,266.7265,8,276.101,340,56.9,69,yes,yes
1669134161,271.3421,10,272.351,345,56.9,72,yes,yes
1669134163,274.3564,10,275.851,340,56.9,74,yes,yes
1669134165,274.0592,10,271.850,345,56.9,62,yes,yes
1669134185,277.9963,10,275.851,354,56.9,78,yes,yes
1669134187,278.6184,10,275.101,356,56.9,80,yes,yes
1669134189,269.5348,8,274.601,330,56.9,66,yes,yes
1669134191,278.8593,10,276.101,349,56.9,77,yes,yes
1669134193,277.5164,10,275.851,351,56.9,68,yes,yes
1669134197,266.7271,10,274.851,323,56.9,43,yes,yes
1669134199,271.8873,9,275.601,342,56.9,71,yes,yes
1669134209,274.4027,8,275.101,346,56.9,70,yes,yes
1669134211,270.4030,10,275.601,337,56.9,53,yes,yes
1669134213,276.2082,10,274.851,349,56.9,70,yes,yes
1669134217,277.2305,10,274.851,353,56.9,73,yes,yes
1669134219,276.2843,10,272.976,356,56.9,85,yes,yes
1669134223,278.1847,10,271.726,361,56.9,87,yes,yes
1669134225,280.7167,10,276.101,361,56.9,83,yes,yes
1669134227,275.0679,10,274.851,356,56.9,72,yes,yes
1669134229,273.3196,10,274.851,342,56.9,59,yes,yes
1669134231,278.0837,10,274.851,358,56.9,78,yes,yes
1669134233,276.9179,10,275.774,347,56.9,74,yes,yes
1669134235,275.4642,10,275.101,346,56.9,65,yes,yes
1669134237,273.1051,10,275.851,342,56.9,76,yes,yes
1669134241,276.1116,10,273.476,357,56.9,81,yes,yes
1669134243,278.4423,10,275.226,362,56.9,82,yes,yes
1669134245,274.9518,10,275.851,343,56.9,56,yes,yes
1669134247,277.6302,10,275.851,356,56.9,78,yes,yes
1669134249,282.4816,10,275.851,364,56.9,83,yes,yes
1669134255,272.5981,10,275.101,351,56.9,67,yes,yes
1669134259,276.3825,10,276.101,351,56.9,64,yes,yes
1669134261,253.2784,10,274.601,328,56.9,52,yes,yes
1669134263,281.3901,10,275.601,362,56.9,84,yes,yes
1669134265,278.5886,10,275.351,365,56.9,85,yes,yes
1669134267,278.3856,10,274.851,353,56.9,73,yes,yes
1669134269,279.5225,10,272.850,360,56.9,78,yes,yes
1669134271,276.9942,10,274.851,349,56.9,66,yes,yes
1669134273,276.1533,10,275.226,348,56.9,64,yes,yes
1669134286,275.7719,8,274.851,354,56.9,73,yes,yes
1669134288,277.2502,10,275.351,358,56.9,83,yes,yes
1669134290,268.8481,10,274.851,335,56.9,64,yes,yes
1669134292,275.4299,10,275.851,350,56.9,77,yes,yes
1669134294,273.6730,10,274.851,342,56.9,71,yes,yes
1669134296,278.4947,10,273.350,361,56.9,80,yes,yes
1669134298,257.0765,10,274.601,330,56.9,50,yes,yes
1669134303,280.4209,10,275.601,360,56.9,85,yes,yes
1669134305,276.1805,10,276.101,349,56.9,65,yes,yes
1669134307,266.0852,10,276.101,325,56.9,46,yes,yes
1669134311,266.6881,10,275.851,332,56.9,51,yes,yes
1669134313,280.8698,10,276.101,357,56.9,67,yes,yes
1669134315,266.5553,10,274.851,323,56.9,37,yes,yes
1669134317,274.6331,10,276.101,352,56.9,69,yes,yes
1669134319,277.5392,10,275.101,350,56.9,71,yes,yes
1669134321,275.2396,10,275.601,353,56.9,84,yes,yes
1669134332,271.0429,10,274.351,338,56.9,71,yes,yes
1669134335,273.0777,10,274.851,344,56.9,63,yes,yes
1669134337,277.6614,10,275.101,357,56.9,78,yes,yes
1669134339,278.8873,10,274.351,360,56.9,86,yes,yes
1669134341,274.4727,10,275.941,340,56.9,58,yes,yes
1669134343,278.7695,10,274.601,360,56.9,85,yes,yes
1669134345,277.9446,10,275.601,358,56.9,76,yes,yes
1669134346,275.1730,10,274.851,339,56.9,78,yes,yes
1669134349,273.8943,8,274.601,339,56.9,70,yes,yes
1669134351,276.4672,10,274.601,349,56.9,74,yes,yes
1669134354,276.8318,10,275.351,355,56.9,80,yes,yes
1669134356,279.1796,10,275.851,355,56.9,77,yes,yes
1669134358,273.9360,10,275.351,345,56.9,61,yes,yes
1669134360,273.2608,8,274.601,348,56.9,70,yes,yes
1669134362,275.7894,10,275.851,346,56.9,76,yes,yes
1669134364,272.2214,10,274.851,344,56.9,72,yes,yes
1669134366,268.3702,8,275.351,332,56.9,64,yes,yes
1669134368,279.5723,10,275.601,348,56.9,69,yes,yes
1669134391,273.5731,10,274.851,348,56.9,72,yes,yes
1669134393,256.9144,10,276.101,300,56.9,22,yes,yes
1669134395,273.6961,10,276.101,338,56.9,54,yes,yes
1669134397,280.5689,10,274.351,370,56.9,89,yes,yes
1669134399,278.5964,10,275.351,362,56.9,83,yes,yes
1669134401,280.6952,10,275.851,361,56.9,88,yes,yes
1669134403,261.5368,10,275.351,342,56.9,81,yes,yes
1669134405,278.4141,10,276.101,357,56.9,76,yes,yes
1669134408,274.6618,10,269.850,354,56.9,80,yes,yes
1669134410,277.1620,10,275.351,353,56.9,80,yes,yes
1669134412,276.8708,10,274.351,356,56.9,84,yes,yes
1669134414,265.9179,10,275.601,356,56.9,75,yes,yes
1669134416,272.8634,10,271.850,352,56.9,83,yes,yes
1669134418,277.8549,10,275.351,357,56.9,79,yes,yes
1669134436,275.6339,10,275.351,350,56.9,69,yes,yes
1669134438,275.7885,10,274.601,353,56.9,75,yes,yes
1669134440,273.2590,10,275.851,345,56.9,65,yes,yes
1669134442,264.7023,10,275.351,324,56.9,42,yes,yes
1669134447,272.9359,10,275.851,335,56.9,76,yes,yes
1669134449,278.8286,10,275.851,361,56.9,89,yes,yes
1669134451,269.2992,10,271.726,339,56.9,66,yes,yes
1669134453,279.1287,10,276.101,360,56.9,84,yes,yes
1669134455,278.2776,10,274.601,356,56.9,83,yes,yes
1669134457,281.7868,10,275.601,365,56.9,88,yes,yes
1669134459,278.8959,10,275.351,366,56.9,83,yes,yes
1669134461,279.0289,10,274.851,359,56.9,80,yes,yes
1669134463,270.1156,10,275.601,330,56.9,49,yes,yes
1669134465,278.6579,10,272.359,363,56.9,86,yes,yes
1669134467,277.8054,10,273.314,353,56.9,84,yes,yes
1669134469,265.5926,10,275.351,321,56.9,37,yes,yes
1669134471,278.8168,10,275.351,363,56.9,88,yes,yes
1669134473,272.2503,10,275.101,349,56.9,80,yes,yes
1669134475,259.4055,10,275.351,336,56.9,77,yes,yes
1669134477,266.8027,10,274.601,329,56.9,44,yes,yes
1669134500,271.8880,9,275.351,337,56.9,64,yes,yes
1669134502,268.7632,8,276.101,341,56.9,71,yes,yes
1669134506,277.0787,10,275.851,358,56.9,85,yes,yes
1669134508,274.3366,10,275.351,349,56.9,68,yes,yes
1669134510,278.3161,10,270.863,367,56.9,93,yes,yes
1669134512,262.3438,10,272.850,338,56.9,82,yes,yes
1669134514,272.5465,8,274.851,350,56.9,70,yes,yes
1669134516,261.2539,10,275.351,312,56.9,71,yes,yes
1669134518,268.1597,10,274.851,328,56.9,72,yes,yes
1669134520,277.6055,10,274.851,346,56.9,67,yes,yes
1669134535,272.6047,10,275.851,339,56.9,73,yes,yes
1669134593,269.6931,10,276.101,336,56.9,55,yes,yes
1669134596,266.4820,8,273.850,336,56.9,67,yes,yes
1669134598,277.7222,10,274.601,353,56.9,76,yes,yes
1669134600,274.5742,10,274.351,355,56.9,74,yes,yes
1669134602,278.2008,10,275.351,357,56.9,76,yes,yes
1669134604,275.6206,10,273.350,354,56.9,81,yes,yes
1669134606,270.3114,10,276.101,345,56.9,68,yes,yes
1669134608,270.1208,10,276.101,333,56.9,50,yes,yes
1669134610,271.9069,10,272.850,342,56.9,58,yes,yes
1669134613,269.2268,10,276.101,334,56.9,56,yes,yes
1669134617,272.2122,10,276.101,344,56.9,66,yes,yes
1669134619,281.3543,10,274.851,367,56.9,90,yes,yes
1669134621,278.8159,10,273.850,361,56.9,87,yes,yes
1669134623,275.9160,10,275.351,360,56.9,81,yes,yes
1669134625,281.3554,10,275.101,357,56.9,74,yes,yes
1669134627,277.3349,10,275.851,345,56.9,62,yes,yes
1669134629,278.9543,10,274.851,356,56.9,71,yes,yes
1669134631,274.8717,10,273.350,355,56.9,79,yes,yes
1669134633,274.1741,10,274.851,349,56.9,69,yes,yes
1669134635,280.1285,10,275.851,362,56.9,85,yes,yes
1669134637,273.9396,10,275.851,344,56.9,60,yes,yes
1669134639,268.9689,10,275.851,325,56.9,40,yes,yes
1669134641,272.1477,10,275.351,339,56.9,76,yes,yes
1669134643,277.4400,10,274.601,349,56.9,70,yes,yes
1669134645,278.7999,10,275.851,355,56.9,85,yes,yes
1669134647,277.4023,10,275.601,359,56.9,84,yes,yes
1669134649,282.0108,10,276.101,362,56.9,81,yes,yes
1669134651,274.9488,10,275.851,345,56.9,65,yes,yes
1669134657,272.0383,10,275.101,341,56.9,67,yes,yes
1669134659,279.6859,10,275.101,357,56.9,84,yes,yes
1669134661,279.9367,10,274.351,360,56.9,85,yes,yes
1669134663,261.9333,10,275.601,323,56.9,72,yes,yes
1669134670,268.2939,10,274.726,332,56.9,66,yes,yes
1669134672,277.2576,10,275.601,349,56.9,66,yes,yes
1669134674,278.4158,10,274.351,355,56.9,77,yes,yes
1669134676,278.7498,10,273.350,359,56.9,84,yes,yes
1669134678,276.0127,10,273.850,349,56.9,83,yes,yes
1669134680,280.4154,10,274.351,359,56.9,80,yes,yes
1669134682,275.5919,10,273.602,349,56.9,81,yes,yes
1669134684,257.4986,10,273.850,311,56.9,70,yes,yes
1669134690,273.6148,10,275.851,345,56.9,78,yes,yes
1669134692,276.4765,10,275.101,351,56.9,79,yes,yes
1669134694,262.3881,10,275.601,316,56.9,36,yes,yes
1669134700,273.6439,10,276.101,351,56.9,72,yes,yes
1669134702,270.8599,8,275.351,336,56.9,63,yes,yes
1669134705,264.8339,8,274.601,326,56.9,45,yes,yes
1669134710,272.4694,8,273.850,340,56.9,60,yes,yes
1669134712,265.8887,8,275.601,330,56.9,59,yes,yes
1669134714,252.7035,10,274.850,289,56.9,19,yes,yes
1669134716,268.9031,8,275.601,328,56.9,49,yes,yes
1669134720,271.6777,8,274.351,329,56.9,54,yes,yes
1669134754,271.0833,10,274.851,346,56.9,69,yes,yes
1669134756,277.2481,10,275.351,350,56.9,74,yes,yes
1669134758,269.9340,10,276.101,331,56.9,57,yes,yes
1669134760,273.1318,10,274.851,346,56.9,68,yes,yes
1669134779,277.1481,10,276.101,350,56.9,68,yes,yes
1669134781,267.3981,10,275.851,332,56.9,55,yes,yes
1669134783,279.4136,10,275.588,359,56.9,88,yes,yes
1669134785,278.7506,10,274.851,348,56.9,63,yes,yes
1669134787,281.0309,10,275.851,360,56.9,84,yes,yes
1669134789,278.3446,10,274.601,352,56.9,80,yes,yes
1669134792,275.2034,10,275.351,348,56.9,70,yes,yes
1669134794,266.4366,10,275.351,326,56.9,42,yes,yes
1669134796,279.7598,10,274.851,356,56.9,76,yes,yes
1669134798,277.8880,10,276.101,354,56.9,69,yes,yes
1669134800,267.3789,10,274.601,332,56.9,52,yes,yes
1669134807,279.3683,9,274.601,356,56.9,79,yes,yes
1669134809,271.2377,10,274.851,332,56.9,52,yes,yes
1669134811,274.6801,10,274.851,350,56.9,70,yes,yes
1669134813,275.2453,8,275.601,350,56.9,76,yes,yes
1669134819,278.3186,9,273.850,353,56.9,78,yes,yes
1669134821,280.6752,10,274.601,360,56.9,87,yes,yes
1669134823,276.4833,8,274.601,344,56.9,75,yes,yes
1669134832,275.1943,8,276.101,343,56.9,71,yes,yes
1669134838,267.7580,8,273.850,336,56.9,61,yes,yes
1669134840,269.2053,8,274.601,347,56.9,70,yes,yes
1669134842,278.0938,10,274.601,349,56.9,74,yes,yes
1669134844,270.2057,10,276.101,345,56.9,64,yes,yes
1669134846,275.8123,10,274.601,350,56.9,79,yes,yes
1669134848,262.6912,8,274.601,330,56.9,68,yes,yes
1669134851,266.0873,10,275.101,324,56.9,44,yes,yes
1669134855,278.8735,10,276.101,360,56.9,85,yes,yes
1669134857,277.8219,10,275.601,354,56.9,83,yes,yes
1669134859,271.1493,10,275.601,338,56.9,53,yes,yes
1669134861,279.2254,10,275.351,360,56.9,72,yes,yes
1669134863,280.6786,10,276.101,364,56.9,83,yes,yes
1669134865,256.0500,8,275.101,304,56.9,29,yes,yes
1669134869,268.7299,8,274.851,330,56.9,67,yes,yes
1669134873,272.9677,9,275.101,335,56.9,57,yes,yes
1669134878,276.1706,8,272.350,341,56.9,69,yes,yes
1669134880,270.8587,10,272.851,344,56.9,68,yes,yes
1669134882,274.8685,10,274.851,347,56.9,74,yes,yes
1669134884,273.5857,10,274.851,346,56.9,66,yes,yes
1669134886,281.9541,10,275.077,361,56.9,80,yes,yes
1669134888,278.3806,10,274.851,359,56.9,82,yes,yes
1669134890,278.1798,10,275.601,349,56.9,61,yes,yes
1669134895,277.6136,10,274.350,354,56.9,78,yes,yes
1669134899,265.5015,10,274.851,317,56.9,33,yes,yes
1669134916,260.8484,8,274.851,329,56.9,50,yes,yes
1669134918,275.0986,10,275.351,346,56.9,63,yes,yes
1669134920,280.0786,10,275.101,355,56.9,77,yes,yes
1669134922,271.5077,10,275.101,337,56.9,49,yes,yes
1669134928,273.4751,10,275.601,342,56.9,63,yes,yes
1669134930,272.8868,10,274.851,337,56.9,56,yes,yes
1669134932,280.9121,10,276.101,357,56.9,80,yes,yes
1669134934,275.0297,10,275.351,342,56.9,77,yes,yes
1669134936,276.5270,10,274.601,343,56.9,59,yes,yes
1669134938,262.7112,10,274.851,314,56.9,31,yes,yes
1669134940,261.1389,10,275.101,312,56.9,32,yes,yes
1669134943,273.3105,10,274.601,333,56.9,78,yes,yes
1669134945,276.0311,10,273.601,349,56.9,69,yes,yes
